Customer_ID,Company_Name,Location,Business_Size,Industry_Type,Bounce_Rate,Time_Spent,Annual_Revenue,Website_Visits
9c798011,Glenn-Thompson,London,Medium,Fashion,51.18,7.94,339400,10446
e31dde1e,"Singleton, Mathews and Barton",Dublin,Small,Home Decor,49.62,6.39,109892,11223
43799b72,Miller-Fernandez,Lisbon,Small,Health,44.44,14.79,106093,7186
cc0ebbbc,"Long, Navarro and Wood",London,Medium,Home Decor,30.76,14.98,407766,4446
a5893c5e,Suarez Ltd,Amsterdam,Medium,Health,59.51,2.19,225166,13937
0d74ac5f,Smith-Martin,Amsterdam,Large,Health,78.65,11.38,967890,6528
9782e6f3,Brown PLC,London,Medium,Electronics,40.32,9.33,361964,5022
8f3ad889,Anderson and Sons,Paris,Medium,Groceries,36.71,10.99,455093,9944
6d8e17aa,Osborne Group,Amsterdam,Medium,Groceries,60.0,14.3,404035,17758
0e9e5af7,Grant-Patel,Madrid,Small,Groceries,26.48,4.51,115178,8563
b0350b1c,Lopez-Wallace,Berlin,Small,Fashion,64.27,12.62,115291,1876
c74a321e,Rodgers-Howard,Berlin,Medium,Health,60.75,3.14,476090,4156
906a865d,Mckenzie Group,London,Large,Health,66.05,12.1,605871,10619
6570202e,"Johnson, Wood and Hanson",Lisbon,Medium,Health,35.7,5.81,433393,18911
df048b54,"Price, Boyle and Becker",Dublin,Small,Groceries,72.81,2.67,108997,11307
8e653d97,Wright LLC,Amsterdam,Medium,Groceries,22.16,3.48,495722,10930
7c98f236,Bonilla-Ayala,Berlin,Medium,Groceries,28.07,11.02,405567,4584
0de96632,"Mitchell, Guerrero and Parrish",Lisbon,Large,Health,61.12,9.01,749515,19423
a2425e40,Thomas-Nguyen,Berlin,Large,Fashion,43.48,7.93,698075,12559
b84c8101,"Hines, Clark and Mcdonald",Madrid,Medium,Fashion,21.69,1.63,342105,12431
4dc69bdb,Wilson Group,Dublin,Large,Home Decor,42.83,6.99,687363,14498
3936e877,"Wright, Marshall and Bell",Rome,Small,Electronics,34.86,10.07,127664,3783
3f4c4985,Lee-Hernandez,London,Medium,Fashion,40.26,1.28,320980,2224
58a5fd34,Brown-Scott,Lisbon,Large,Groceries,54.08,13.62,639786,1668
c6a67429,"Thompson, Guerrero and Ramos",Lisbon,Large,Fashion,79.15,6.29,704631,11565
25076e41,Moore-Miller,London,Medium,Fashion,61.45,3.88,410431,17474
3e58db15,"Weber, Garrett and Bauer",Rome,Small,Health,37.97,14.57,76444,17284
e46bfbbc,Sanders Inc,London,Large,Electronics,37.24,1.67,800691,14173
adea6ba0,Williams-Rodriguez,Paris,Large,Fashion,63.06,9.09,810308,12037
1ffc406e,"Jordan, Campbell and Mahoney",Madrid,Small,Health,68.07,7.65,77490,12380
3ead738c,Whitaker-Hughes,London,Large,Home Decor,50.28,5.2,847843,18693
561b4d28,Hudson Ltd,Rome,Small,Groceries,44.14,9.75,109405,18942
994603cd,Leach-Giles,Berlin,Small,Health,71.76,9.08,77912,16312
968ca047,Frye-Taylor,Madrid,Large,Health,68.54,12.94,975444,15212
6b031b9e,Atkins-Vaughn,Dublin,Large,Electronics,41.86,3.07,578892,10839
3761a546,Nunez Group,Amsterdam,Medium,Home Decor,71.61,13.76,482361,7670
1ffd6c3f,Cox Ltd,Amsterdam,Medium,Home Decor,58.76,4.59,465219,8737
34820017,Johnson Group,Amsterdam,Small,Fashion,29.0,1.39,90703,16209
017008d7,Young and Sons,Lisbon,Large,Groceries,45.32,13.68,605902,6221
81a081b3,Butler and Sons,Madrid,Small,Fashion,35.5,12.25,136333,19045
a7ad8c25,Mueller PLC,Berlin,Large,Fashion,77.83,7.8,510438,2812
ce90f201,Leonard Group,London,Medium,Health,37.88,1.89,363389,12909
14d58d8d,Washington Group,London,Medium,Electronics,34.16,8.99,412275,4953
1f90d6b6,Potter Ltd,Madrid,Medium,Fashion,34.28,2.71,314318,11790
adb887d8,"Davis, Weeks and Joyce",Amsterdam,Large,Electronics,76.13,4.05,556002,6739
72ef4f9b,"Pearson, Nguyen and Obrien",Paris,Medium,Groceries,44.5,13.08,179322,17068
e6700dec,"Brown, Freeman and Miller",Rome,Large,Fashion,38.99,6.93,857952,9072
53387422,"Reynolds, Farley and Sutton",Madrid,Small,Home Decor,48.51,6.15,90392,1690
8b77783d,Case-Cooper,Dublin,Large,Fashion,61.44,12.04,625660,9289
b282378f,Williams-Hernandez,Amsterdam,Medium,Home Decor,74.19,10.59,430448,8745
1b3e9304,Wilson Inc,Lisbon,Medium,Fashion,74.59,6.5,283974,10859
f039756b,Harrison LLC,London,Small,Home Decor,32.62,13.46,107520,11393
aff183c8,"Adams, Meadows and Gomez",Amsterdam,Small,Home Decor,71.99,12.52,114447,16436
ef7d038e,"James, Wells and Nguyen",Amsterdam,Medium,Groceries,72.61,12.48,234067,9551
b76abd3a,"Snyder, Tyler and Barrera",London,Medium,Groceries,56.13,12.39,321321,15852
5dfd9ab9,Hamilton-Osborne,Dublin,Small,Electronics,57.81,12.07,67837,1100
7371ed60,"Patel, Gaines and Soto",Amsterdam,Small,Home Decor,38.82,2.15,70686,9179
298b46b6,Jacobs and Sons,Berlin,Large,Groceries,67.56,5.47,750802,5374
ad28341b,"Mason, Hernandez and Crosby",Madrid,Small,Health,69.61,12.19,76039,3765
51e0814b,Patel Inc,Amsterdam,Medium,Electronics,43.61,6.28,449049,8355
eb0620db,Wilson-Brock,Dublin,Small,Health,58.83,9.77,61662,16152
9b78433c,Mccormick-Powell,Paris,Medium,Electronics,22.99,9.65,464779,9524
a09f7698,Brown PLC,Berlin,Small,Home Decor,30.21,8.94,51850,18230
b483d4fd,Barnes Inc,Amsterdam,Medium,Groceries,27.11,10.99,249901,9722
7b77584f,"Robinson, Lane and Evans",Madrid,Large,Groceries,42.92,7.04,608322,8063
feaa1624,Wright and Sons,Madrid,Large,Electronics,45.1,6.72,576517,1942
ab8df4e8,"Marshall, Ross and Williamson",Madrid,Medium,Electronics,57.06,13.7,343797,16013
86cc0a8f,Castro-Townsend,London,Small,Groceries,27.99,5.53,140835,14027
54ee36e2,Hart-Green,Paris,Large,Groceries,62.51,11.31,634337,3393
06b89201,"Kelly, Avila and Miller",London,Large,Fashion,23.13,14.03,746905,12609
d88e7cfc,Foster-Johnson,Dublin,Small,Home Decor,50.27,6.33,101733,13153
1f02541e,Dudley LLC,Berlin,Large,Fashion,54.83,4.64,764109,17149
545569df,Wilson-Adams,Rome,Medium,Electronics,25.38,10.94,376980,5646
172b77c0,"Middleton, Barnett and Knox",Madrid,Small,Home Decor,22.65,2.79,86831,12815
244d6333,"Roberts, Hall and Coleman",Amsterdam,Medium,Home Decor,56.78,11.66,288286,17940
2e5fc666,"Kent, Lawson and Mendoza",Rome,Medium,Electronics,38.93,14.92,229307,19208
35b880f5,"Reed, Maddox and Good",Lisbon,Small,Electronics,28.92,4.22,54700,16409
f9bb266a,"Jackson, Elliott and Nunez",Madrid,Small,Groceries,46.19,14.93,114868,2336
e040bf02,"Thomas, Cameron and Beck",Lisbon,Medium,Health,49.11,7.9,227623,5051
ea722ff2,Morrow-Reese,Rome,Small,Electronics,72.09,3.53,72058,17670
b6ec239b,Hall Ltd,Madrid,Large,Health,32.74,14.97,502164,18236
dedb13c6,Smith and Sons,Berlin,Medium,Fashion,34.77,7.97,199444,11769
a2e41d41,Hernandez and Sons,Dublin,Medium,Fashion,43.65,9.26,205612,11601
7c2a49c5,Harris-Lewis,Berlin,Small,Fashion,47.61,10.91,112895,15878
063a5f62,Gray Ltd,Madrid,Large,Fashion,39.77,1.61,826299,15847
3aa5be95,Mora PLC,Rome,Large,Health,27.76,13.09,920248,10271
27e4c009,Burns and Sons,Rome,Small,Fashion,52.83,9.43,62130,14069
d54f72f6,"Farley, Pineda and Smith",Madrid,Small,Electronics,77.9,13.12,61690,1672
2a45e850,"Ray, Daniels and Young",Paris,Small,Groceries,66.77,4.99,148639,6050
987b7c7d,Rivera Ltd,London,Medium,Groceries,68.07,11.3,312583,5302
6745fbc1,Cox and Sons,Rome,Large,Fashion,69.92,8.18,756704,15596
12d279ab,Rodriguez Ltd,Amsterdam,Medium,Home Decor,53.78,6.92,371531,13066
17df006c,"Gregory, Patterson and Johnson",Berlin,Medium,Groceries,25.58,8.19,393021,8347
9c0b9af1,Powell Group,Berlin,Medium,Health,57.77,8.35,302413,16342
ad89e634,Salas-Mack,Amsterdam,Small,Groceries,38.02,14.78,139694,10843
d307772e,Lopez Group,Paris,Large,Groceries,37.73,1.67,540126,2477
879267c9,Cooke-Herring,London,Large,Groceries,44.78,7.51,877650,19627
54e4db2c,Long-Gonzales,Madrid,Medium,Home Decor,55.13,11.76,158530,4733
852efdc7,"Jones, Howell and Hall",Lisbon,Small,Electronics,70.57,1.63,104558,10753
d3a59101,Smith LLC,Rome,Large,Groceries,65.44,7.3,923538,9685
e92444e4,Lewis LLC,Rome,Small,Electronics,31.11,11.46,129174,9497
e6162c0b,"Taylor, Bird and Johnson",London,Medium,Health,21.07,6.53,156976,6627
ebc2f900,"Williams, Lewis and Hickman",Lisbon,Medium,Groceries,72.13,14.52,465563,16948
9d997cd5,Green-Hampton,Madrid,Large,Health,41.64,10.43,861913,13943
a3e6a6dc,"Rose, Crosby and Tran",Madrid,Small,Electronics,28.11,3.67,52082,7167
9b8a2b00,Roberts LLC,Dublin,Small,Groceries,58.92,10.1,107119,18648
530f1c2e,Patterson Inc,Paris,Small,Home Decor,66.18,3.07,105296,1714
f9d9221e,"Alexander, Ross and Solomon",London,Small,Electronics,64.33,7.23,113576,16449
f36d4af9,"Collier, Marquez and Juarez",Dublin,Medium,Health,34.56,5.13,355382,2668
106f1285,Howell Ltd,Rome,Small,Fashion,57.82,10.98,104484,17243
6d7da3e2,Jackson-Simmons,Madrid,Small,Groceries,43.98,8.19,144976,16987
84f0a3ef,Schroeder and Sons,Paris,Large,Fashion,51.7,6.91,665597,19129
65107b43,"Collins, Manning and Diaz",London,Medium,Groceries,73.35,2.64,476473,12362
4c8af9a6,Hoffman PLC,Lisbon,Large,Groceries,21.25,5.03,600769,16376
73951181,Duncan-Villarreal,Rome,Medium,Electronics,50.46,9.23,327814,16350
52ba4c03,"Hamilton, King and George",Berlin,Medium,Groceries,77.59,12.66,492099,12804
79817874,Lee Ltd,Lisbon,Small,Health,32.43,10.67,61297,16823
ce1b6fde,Carr-Adams,Berlin,Small,Electronics,29.38,7.89,104523,17178
840bfe92,"Walters, Foster and Phillips",Madrid,Small,Electronics,53.41,14.99,97026,9546
6ba26124,Thomas-Gutierrez,Rome,Large,Electronics,30.48,13.03,763968,2047
208840df,Hale-Walters,London,Medium,Groceries,26.84,4.17,444641,8343
0eeb9b56,Wright Group,Lisbon,Medium,Home Decor,67.09,11.77,442041,9765
da319f9c,Ruiz and Sons,Berlin,Large,Health,56.26,2.46,526436,15346
4c1a74b7,"Zuniga, Smith and Adams",Lisbon,Small,Fashion,66.9,9.54,63352,19431
523a566f,Garcia-Jensen,Dublin,Large,Fashion,30.02,2.65,607682,12850
505c9e43,"Alexander, Reed and Young",Berlin,Large,Home Decor,62.49,11.67,761301,4253
67470787,Brown-Miller,Berlin,Large,Home Decor,40.08,2.93,944909,7615
d8449772,"Hill, Martinez and Miller",Lisbon,Medium,Fashion,34.72,12.33,328951,10396
6b03ae0a,Wilson Group,Berlin,Small,Home Decor,42.35,11.57,97270,9042
89232c0d,"Cabrera, Hill and Houston",Berlin,Large,Groceries,67.23,2.93,724827,14546
35a07ff7,"Blake, Dean and Taylor",Amsterdam,Medium,Health,67.68,6.06,165605,15502
a894b49d,Arnold Ltd,Berlin,Small,Health,76.62,2.19,91262,14161
64239f73,"Chandler, Hawkins and Hernandez",Berlin,Medium,Fashion,43.6,1.52,486313,5946
c6b65785,Salazar-Baker,Dublin,Large,Health,78.36,6.87,964406,19140
d5036802,"Baldwin, Morris and Hall",Madrid,Large,Home Decor,74.55,1.11,646686,18294
3e5a12d7,Morgan-Duran,Berlin,Large,Groceries,46.77,3.87,785436,15488
518f8d6a,Burke-Gomez,Rome,Large,Groceries,66.52,13.33,544188,2211
3a5e5909,"Smith, Kaufman and Johnson",Rome,Medium,Electronics,51.23,8.57,262059,4041
1f42ff32,Murray-Martin,Madrid,Large,Home Decor,65.42,3.24,514624,18692
b9bddd51,"Foley, Clark and Cook",Madrid,Small,Home Decor,63.59,14.82,64475,2964
bbff4ba4,Olson and Sons,Rome,Medium,Health,41.27,1.67,491292,5087
f3e29ed2,"Lopez, Carr and Rodgers",Lisbon,Medium,Health,64.21,7.34,273783,19533
f2bd951a,Ward-Shields,Paris,Medium,Home Decor,37.07,11.99,450295,5586
1e1252d4,Guzman Inc,Amsterdam,Large,Electronics,26.31,8.23,600955,12838
d225011f,"Hall, Gibson and Mcmahon",Lisbon,Small,Electronics,62.7,12.6,60740,4022
07ab66c3,"Cox, Joseph and Soto",Dublin,Medium,Electronics,48.58,7.25,343617,18244
2d758a83,"Cohen, Bowen and Chen",Amsterdam,Large,Health,51.14,6.53,638252,17345
f178939d,Huff LLC,Amsterdam,Medium,Groceries,63.9,6.84,235377,5729
ef94fca3,Sanders PLC,Berlin,Medium,Groceries,27.76,10.86,427423,4868
fe983d93,"Ellis, Schwartz and Ferguson",Paris,Medium,Groceries,21.96,3.2,443091,13102
4b2f667e,Davis LLC,London,Large,Groceries,26.62,6.17,651829,2319
4938174e,"Bryant, Marquez and Alexander",Berlin,Small,Home Decor,38.3,6.24,88532,16922
ebabe00f,Turner PLC,Dublin,Small,Electronics,67.03,6.9,89998,10289
445ee99e,"Harding, Lam and Williamson",Paris,Small,Groceries,20.13,8.67,58855,2464
c5f4913a,"Davis, Cooper and Crawford",Amsterdam,Medium,Health,38.58,7.33,327117,13363
08a20152,Kelley-Stokes,Lisbon,Large,Health,27.97,2.94,833689,16103
dabdbe3d,Young LLC,Lisbon,Large,Groceries,28.94,11.19,546827,14422
1b469087,Arnold-Palmer,Amsterdam,Small,Groceries,40.34,1.64,137876,15519
0c2072d0,Richardson-Oneal,Madrid,Large,Fashion,71.96,10.9,799891,11120
73070a57,Pratt LLC,London,Large,Health,25.11,14.37,784078,19902
aa840991,"Ryan, Thomas and Duran",Dublin,Large,Health,31.36,7.66,970216,1611
344e7ed5,Mcguire-Velazquez,London,Large,Health,30.78,1.27,912488,7743
ef8c622d,Hunt LLC,Paris,Large,Health,46.65,12.3,818167,11499
8aa6b599,"Watson, Walton and Smith",Amsterdam,Large,Fashion,49.49,14.07,678236,15320
9a0ec780,"Ramirez, Richardson and Cobb",Berlin,Medium,Fashion,71.58,5.44,284836,3982
2ff6363e,Conner-Williams,London,Small,Health,30.09,3.02,83496,3936
cd7972cc,"Luna, Howard and Thompson",Berlin,Medium,Groceries,60.72,1.82,320547,6946
d85c012e,"Watkins, Castro and Garcia",Dublin,Large,Fashion,37.88,2.38,574691,14527
3d208b1d,Galloway and Sons,Rome,Medium,Groceries,76.49,13.59,177200,7637
3465755a,Williams-Burnett,Paris,Large,Health,34.19,8.12,764463,13617
3d852987,Gardner-Ortiz,London,Medium,Fashion,39.1,8.74,184319,16865
89ea5f60,"Alvarado, Knight and Watkins",Dublin,Medium,Electronics,74.82,1.26,440496,4326
b312c477,"Reed, Levine and Shannon",Paris,Large,Electronics,38.28,6.69,543993,17398
c41eddc6,Sutton and Sons,Paris,Small,Home Decor,52.43,3.35,82133,18613
64eb71de,"Kemp, Fowler and Molina",Amsterdam,Large,Groceries,22.51,12.38,934830,10478
5d1fe6db,"Montes, Miller and Massey",Berlin,Small,Fashion,76.01,7.75,128363,9221
d170c308,Mccormick PLC,Amsterdam,Medium,Electronics,55.11,8.14,173848,6289
b4b64504,Lynch and Sons,London,Medium,Fashion,43.72,2.72,223217,19234
1463ed8d,"Griffin, Paul and Daniels",Madrid,Medium,Electronics,56.63,14.4,316883,12227
8f3d34b0,Harris LLC,Madrid,Large,Groceries,36.38,10.27,668632,12194
adf8ef12,Hicks-Jackson,Paris,Medium,Health,39.71,13.8,220111,1067
8be891ff,"Pratt, Arnold and Lane",Lisbon,Small,Fashion,60.36,6.78,141290,17022
350b5fe1,"Sims, Hale and Day",Amsterdam,Large,Fashion,67.24,10.09,540645,18650
60cd859d,"Fletcher, Barber and King",Dublin,Large,Groceries,60.33,5.94,926132,13333
e78d2796,Taylor-Smith,Rome,Medium,Electronics,70.35,12.37,154421,5088
6b61e3d4,"Sanchez, Brooks and Aguilar",Lisbon,Medium,Electronics,46.67,4.1,160372,10212
c9ff7e16,Lewis-Kim,Rome,Small,Fashion,68.98,9.75,144084,8246
af2599d0,"Smith, Hardy and Walker",Paris,Medium,Home Decor,22.21,7.9,467733,7851
77900ffd,"Chavez, Wu and Brown",Dublin,Small,Groceries,26.66,4.88,115578,17187
87dc8e40,Wong-Tucker,Berlin,Large,Electronics,59.59,8.92,857766,19518
3ed3a3f4,"Mclaughlin, Carter and Fields",Berlin,Small,Health,27.69,1.91,84029,19674
16d8f1be,Gonzales-Jones,Paris,Large,Home Decor,31.51,10.49,863325,18463
0608891f,Martin LLC,Madrid,Large,Health,72.99,1.03,723931,2699
c0e2179d,Edwards Inc,Rome,Medium,Groceries,36.44,10.52,394626,17238
b130ffbe,"Patton, Smith and Vargas",Rome,Large,Fashion,73.03,4.14,645717,14764
91b85809,Scott PLC,Lisbon,Medium,Fashion,43.51,5.69,449799,1831
847b6f85,Calhoun and Sons,Paris,Large,Groceries,77.47,13.84,603221,6389
e0ebd472,"Thomas, Moore and Gamble",Rome,Medium,Fashion,57.56,2.35,401641,15154
6b3c0f28,Baker-Ellis,Dublin,Large,Home Decor,70.43,4.46,748291,8810
b4d4c381,Caldwell-Weber,Rome,Small,Home Decor,51.18,4.31,59556,15369
90001ba9,Lane-Ward,London,Large,Groceries,54.74,2.2,531818,2092
ff89c45f,Jones-Martinez,Amsterdam,Medium,Fashion,66.96,1.87,381693,2795
ac40bf35,Gray Ltd,Madrid,Large,Groceries,23.95,10.49,793213,2710
807d9536,Knight Inc,Madrid,Medium,Groceries,25.75,11.53,272218,1347
62713357,Baker Ltd,Lisbon,Medium,Groceries,67.71,13.32,474656,4318
cfa9ad5c,"Peterson, Morales and Parker",Rome,Large,Fashion,47.24,5.59,600916,4539
f75a52de,"May, Ross and Mcintyre",London,Small,Health,62.8,9.3,75377,19783
96f97601,"Rodgers, Carter and Sexton",Berlin,Large,Health,35.38,6.89,879912,15569
adb7627f,"Pena, Vasquez and Williams",Berlin,Small,Electronics,67.82,1.85,90850,15281
5df274d7,Ray-Davis,Rome,Medium,Health,73.11,11.86,227285,16385
2d964417,"Young, Davis and Warren",Madrid,Large,Home Decor,37.46,14.58,771414,5738
b456c61f,Gillespie Group,Dublin,Small,Health,69.15,8.83,57157,14830
a348cf82,"Miranda, Alexander and White",Rome,Small,Electronics,58.43,3.82,58965,12191
ca501073,Jackson and Sons,Paris,Large,Groceries,61.69,14.75,814449,11850
24ee6f78,"Garcia, Newman and Lopez",Rome,Large,Home Decor,45.12,3.27,738186,2382
a1f8c598,Richards-Wood,Lisbon,Small,Fashion,58.33,10.71,111149,7984
424b8442,Blanchard-Alexander,Paris,Medium,Home Decor,68.44,6.26,359880,7037
1c17ed05,"Graham, Gilbert and Le",Dublin,Medium,Fashion,24.42,1.42,210393,5666
0a1b87c0,Delacruz-Parker,Madrid,Medium,Electronics,57.88,13.78,338697,2438
6041285d,Clark-Turner,Dublin,Small,Electronics,37.05,4.07,84340,6710
66afc1cd,Hughes Group,Rome,Large,Electronics,30.71,1.3,941913,9578
dbb7da7f,Solis-Fowler,London,Small,Electronics,42.74,12.02,64544,12088
90c227b1,Pierce-Gutierrez,Paris,Medium,Groceries,34.41,12.33,496507,6615
088009cc,Aguirre-Reyes,Amsterdam,Large,Fashion,27.11,13.36,568575,7214
2d7d9c8c,"Payne, Smith and Soto",Paris,Large,Groceries,61.66,5.45,725203,9013
9ae3406a,Livingston-Lopez,Dublin,Large,Health,31.35,8.5,913972,5868
5a24d825,Munoz-Thompson,Rome,Small,Fashion,57.77,4.92,66575,17654
78a23c26,"Richards, Harvey and Allen",Lisbon,Small,Fashion,67.08,12.07,130594,3125
5ab824f2,Galvan PLC,Berlin,Large,Groceries,65.08,10.03,766946,13263
569b8d64,Walker PLC,Lisbon,Large,Groceries,30.74,10.97,775501,16836
537bc9a4,"Fisher, Melendez and Perez",Lisbon,Medium,Home Decor,54.87,9.93,456176,2199
dd410a6e,Harper Inc,Paris,Small,Electronics,47.12,4.28,78651,11026
9e719030,"Scott, Chase and Nguyen",Amsterdam,Medium,Health,29.43,12.79,283447,19040
e847ed51,Christian-Baker,London,Small,Fashion,37.7,8.26,80169,2348
5c3dbaa0,Estes Inc,Lisbon,Large,Health,40.18,7.32,726758,14400
ebc53fbc,Peterson-Elliott,Rome,Medium,Home Decor,36.38,1.35,381572,8660
90391012,Blake PLC,Madrid,Large,Fashion,41.55,2.15,941767,17441
8fcfb3bc,Johnson-Sims,London,Medium,Electronics,25.9,2.0,170071,18892
49e1a13b,"Miller, Johnson and Garrett",Paris,Medium,Electronics,60.51,4.5,293899,7246
8828bab4,Garrison Ltd,Berlin,Large,Health,74.74,1.12,657011,10235
91165e66,"Flores, Howe and Ford",Rome,Medium,Groceries,69.31,11.61,156235,16466
b7dfbded,Rodriguez-Vasquez,Berlin,Medium,Electronics,33.62,11.49,398743,8658
30a06323,Aguirre Ltd,Lisbon,Large,Groceries,40.44,2.2,943444,7155
4aee1b0b,Schwartz-Morris,Amsterdam,Large,Groceries,32.58,7.3,792787,1986
3a4c2529,Gutierrez PLC,Rome,Small,Health,72.43,5.28,146705,1317
7fd65205,"Vargas, Taylor and Mclaughlin",Lisbon,Large,Home Decor,40.39,6.87,859538,14217
70759da1,Brown and Sons,Madrid,Medium,Health,21.39,12.0,222947,6036
c8fd1eec,Taylor-Osborne,Rome,Large,Health,74.83,9.03,704937,13495
063449d7,Jones LLC,Paris,Medium,Fashion,52.07,3.64,206958,11775
1d7e3e5a,"Sellers, Johnson and Allen",Lisbon,Large,Home Decor,25.59,2.46,789883,6820
2b6ef050,Williams-Jordan,Dublin,Large,Health,49.32,3.61,536434,13644
23c79975,"Henderson, Strickland and Monroe",Madrid,Small,Electronics,37.47,8.34,109593,2882
46947794,"Fernandez, Taylor and Rowe",Rome,Large,Fashion,30.31,13.04,715410,13815
fa851463,"Bishop, Perez and Conway",Berlin,Small,Electronics,52.19,7.7,59012,13746
a7dac968,Joyce-Romero,Paris,Small,Electronics,38.59,12.45,137135,16557
cb338b66,Mcgee LLC,Berlin,Large,Health,76.35,9.22,763442,16039
13525be5,James Ltd,Madrid,Small,Fashion,79.47,7.24,102328,9088
3209ba73,Elliott-Pratt,Rome,Large,Groceries,47.61,9.07,886553,3985
581108b3,Evans-Russell,Madrid,Large,Groceries,40.81,12.8,915418,10746
62252bcb,Harmon PLC,Amsterdam,Large,Electronics,44.9,3.51,823872,15158
867719b9,Lopez-Perry,Lisbon,Medium,Electronics,61.91,2.34,172893,8854
34b6446e,Williamson-Stone,Berlin,Medium,Health,37.51,13.83,263905,17170
9b29c418,Brown-Wilkinson,Amsterdam,Large,Fashion,79.72,2.07,555168,17528
5ce94173,Hicks Group,Rome,Medium,Groceries,29.89,3.9,173402,16144
0d2ba25c,Rice Ltd,Dublin,Small,Groceries,42.87,11.44,75480,13998
3c1ced40,"Young, Evans and Taylor",Dublin,Small,Home Decor,26.88,13.84,92875,16212
eb954c6e,Jones Inc,Lisbon,Medium,Fashion,24.95,10.2,379494,5595
e5d0215a,Mcneil-Gallagher,Lisbon,Medium,Electronics,30.24,1.25,202699,6807
83b5daeb,Edwards-King,Madrid,Small,Health,64.49,3.36,138000,1367
eb55f177,Wiggins PLC,Madrid,Small,Groceries,41.49,4.03,54514,18442
d2698618,"Brock, Thompson and Little",Paris,Medium,Fashion,70.19,12.36,486075,4368
6a0b9742,Wolf-Valdez,Amsterdam,Large,Home Decor,46.64,9.37,525515,13366
87a39874,"Sims, Guzman and Smith",Paris,Small,Home Decor,74.53,3.8,52102,14817
30122cd9,Copeland-Reyes,Dublin,Small,Home Decor,69.23,10.52,58280,8227
5e49f3d3,Wells Ltd,London,Large,Electronics,63.44,1.62,768698,4528
50396c0c,Anderson-Perez,Rome,Medium,Health,57.61,9.75,434009,13945
4280f3c6,"Griffith, Black and Rodriguez",Amsterdam,Small,Electronics,32.83,5.99,72756,1491
6699f0ee,"Holt, Ruiz and Henry",Amsterdam,Large,Home Decor,20.72,3.98,615394,3163
de303ecd,Nelson and Sons,Madrid,Large,Health,42.14,1.94,614589,14470
27efda81,Gonzalez LLC,Madrid,Large,Groceries,78.99,2.43,781114,19651
27399530,Jackson and Sons,Berlin,Medium,Fashion,55.99,14.74,353721,5355
06f9551e,Torres-Smith,Rome,Small,Home Decor,78.68,10.33,58849,11980
798cd946,"Flores, Hanson and Miller",Dublin,Large,Health,46.93,8.15,888925,8616
7d01cae9,Juarez-Gray,Dublin,Small,Fashion,56.98,13.55,90481,8746
29be3c34,Cruz Inc,Amsterdam,Small,Health,24.76,2.93,115369,10719
3aa651a5,"Jones, Reynolds and Snyder",Paris,Small,Groceries,32.26,1.53,145067,15540
